2210,1321,2091,920,4926
1433,1356,7980
840,2823
3657,569,4367
5976,1762,6970,6986
354,4134,9904,7064,2463
672,3491,2959,1910,2493
9377,7491,4101
4679,6060,5710,3603,1146
2352,813,2693
4473,8627,7886,8719
8967,6984,9289,3511,4959
1698,5574,7187,6137,3387
1967,2062,543
8208,6809,1876,1902
8327,7184,6610,9691,220
2608,2329,2346,799
5355,9807,5720,4089,3514
6976,4808,6411,7214,818
1923,3413,8055,24,4606
4923,7718
5440,903,2576,1650,2014
5624,3922,3119
3980,7884,4304,3485,4863
1088,743,3146,811,8026
704,8944
8824,1410,3116,2378
5955,8134,9129,1853,7486
6385,7277,8655
741,136,2472,3242,7853
1249,6202,972,8225
5440,9603,6247,4603,571
681,3130,7579,8420
3750,4651,5359,274,1431
5364,789,4479
5990,7885,8727,8024,6073
8273,5002,5590
5762,7269,6503,1205,5915
8546,4483,6449,1722,3930
769,8136,620,1453,5243
97,1803,5808,4826,7355
190
8056,356,821
9620,3190
2283,4958,1223
152,6337,2369,4669
5347,8235,7248,6068,2040
2658,7461,1805,5741,208
132,6951,8328,8816,5779
2110,2087
9313,1730,6947,1105,4734
2432,2595,3526,1032,6635
3344,3370,6147,9495
642,8741,6423,25,1082
7561,6156,695,7324,5469
5611,2597,863
5255,3625,1966,3962,221
3025,3228,1806,6662
2818,7460,1177,3355,2205
1381,5514,8241,341,4668
5296,1719,9761,1879
8898,8932,8936,4567,4446
7194,9380,3757,3546,3070
1264,1904,7028,6904,5983
5199
5006,4917,4663,4860,413
2244,685,239,599,893
1186,8428,1743,6095,4725
450,2587,1774
6841,250,8945
7969,719,7384,2332,9150
1702,3337,1998,8370,6132
1029,7854,563,3642,1723
1601,71,7624,3732,5276
6113,9635,3179,1107,6999
8306,6555,8021,6431
1296,2330,9854
1699,9383,2285,7152,8528
9632,3840,6894,4007
2249,2505,7501,2293,5151
1642,5613
6512,3300,4942,711
4133,8043,9777,3223,7551
9801,2676,724,4989,478
4514,8431,5872,9525,8475
5153,2891,652,1717,1758
1121,2177,6671,6997,6362
5033,3755,4006,3857
7969,5132,2575,1488,4958
9216,1158,3090,2708,1269
6400,9794,2024,2409,8363
6469,1511,2119,2677,663
8641,3498,2964
4032,9134,6392,9084,7967
8152,5289
9473,6884,7957
848,721,6427,55
2305,2690,2057,1100,3378
862,671
1472,4331,6060,2382,2355
1860,234,1931,8980,3391
9835,1258,6571,6843
8352,7139,5163,8752,4052
312,241,3172,5598
4385,967,9929,6570,6616
9409,2531,7978,9772,8210
5416,4354,9338
9865,7443,2262,119,795
235,3957,5006
3829,4334,5685,1926
3837
610,8946
2052,2726,4045,7928,6649
409,1599
7171,7716,7462,9679,7862
6168,497,2668,4857
9513,1227
1283,2995
9130
5824,9000,4466,7188,3805
7137,2660,5517,4638
6022,3027,7766,8603,5630
2948,2576,151,5726,3935
6507,862,4263
8224,580,298,3245,9364
2185,8420,333,7837
1073,2271,7934,7599
5988,390
1574,1003,3948,4114,3160
2507,3278,7250,4083,692
8934,2951,1899,3693,2198
3456,2734,1659,60,285
25,6841,989
907,940,1356
9189,2280,7337,4104,7441
1761,2627,2769,5607
2030,9907,6709,4126,190
8800,763
9255,1703,402,7636,8245
6526,4964,1033,1940,9950
9699,5701,9703,7529,8949
230,6535,1674,6065,7059
5842,9015
896,5059,7532,2226,3581
7528,4554,7250
5961,6337,4933,7622
1020,349,1382,4773
4232,5195,7736,8089,1694
2600,973,9010,4787,958
727,2701,2641,5911,8542
1218,2826,9662,9443
108,5253
2245,1998,7060,564,1337
2342,329,5234,471,9823
1604,6501,5455,6193,1242
2444,2065,1468,6583
3368,6625,3470
7524,7112,1899,1753,3167
1888,9344,3106,3185,28
4504,9017,3347,678
3248,4332,5298,6468
4196,8647,2253,9206,5820
3904,6435,4998,6776,4313
9280,737,1153,2789,6641
4590,5775,5713,2163,7061
4098,3432,4015,4604,2719
7080,623,2196,1370,7612
5952,1995,3922,4502,696
5584,5745,9473,2617
1888,6251,1997,2669,4469
6656,6344,3051,7601,9310
834,36,3309,3630,2423
1739,7900,5061
9061,1991,9053,2397,8062
5673,949,2198,6747,8220
4449,9671
7906,8739,5834,6093,2526
1445,3375
7626,8079,4623,6070,7774
6796,7531,4748,9207
994,802,4678,9416,7730
800,2427,1682,2384
2012,4775
8833,1960,9715,7188,888
4710,3921,4403,915,1533
1639,4394,6957,3822,7160
6755,2216,5770,2860,3839
7000,7561,3778,5115
9549,3294
3136,3033,4474,3100,5503
1156,3336,7663,6384,500
4169,9355,6446
5793,3587,269
8617,3209,8155,4318
3634,7867,8587,3590
3129,2057,9785
5377,9988,3704,698,5307
1573,9064,8298,1841,4628
866,9764,4072,2390,4886
1415,5096,7791,724,311
9664,4738,7782,5143,5051
1510
2529,6669,5230,7378,8602
3648,5030,4358,9932,9902
7464,875,9356,4109,2044
4546,2371,1829,4136,1692
48,7337,2962,8763
8873,341
3018,6262,580,4254
7113,4950,599,8281,3132
4832,6251,8371,3062,2135
4841,2195,7877,3055
6752,5746,5829,1343
4674,9675,2189,273,2871
9631,779,1581,7632,8127
5220,8399
3304,7117,8950,8718
9152,2371,3282,9947,7742
4901,6086,7446,7323,3038
3331,3630,9650,5682,3903
3562,6426,6259
6664,905,5483,1166,6422
7218,1684
2272,8800,4933
6723,3788,5644,9650,2930
1760,5668,5223,7080,361
3744,1922,4067,8760,8026
5410,4299,2135,9566,703
3420,5934
1387,317
6529,6122,591,4341,6111
6424,9859,2852
5580,4246
2128,1521,6064,6080
8228,3908,4502,2490,5631
3776,9444,5734,8202,4895
901,2218,1965,6005,3163
7465,7466,8588,8764,4414
8434,3645
4825,9063
2083,2384,3379,6199,8696
8995,8468,6989,6717
4581,6186,9006,5722,863
6498,9522,6975
6977,7783,2702,7152,2650
771,3846,8656,5779,2903
4657,6322,4804,9542
3009,3816,3114,1067,2929
3371,7918,5647
7790,8461,1326
6034,2164,7189,1337,4127
4848,3198
976,2336,5691,2324
1528,2579,107,9238
3610,5347,5261,766
3802,962,3588,9317
2049,5237,2437,6127
7106,3940,964,9269,5694
1491,9870
4000,2145,3986,331
6379,7070,6007
5191,7378,8373,4631,573
4098,5635,9508,4919,4703
1924,2218,6419,6611,6458
5761,2884,8969,4912,1467
4417,5100,5331,2359,2300
4041,430,2642,9971,2866
4810,6319,9327,6932,5879
3719,3212,1648,6034,8726
9573,8999,2669,4719,4305
9623,9572,2570,7467,535
4115,8651,2317,5487
7258,988,2477,3686
3940,7804,7459,7028
7235,5893,1190,2516,7357
2793,4111,4433,7089,9331
7586,6413,1110,666,5244
6347,9297,4337,3669,3509
960,1545,9721,2292,9369
2630,742,4783,9840,3220
3008,3273,2765
5561,6724,4390,8911
1485,3765
4242,5055
6592,5286,9742,4723,6775
783,2099,2582,6266,8190
3628,2990,3632,8113,4219
7473,8946,2806
1869,1583,4499,6260,8472
6017,3652,1704,3671,3358
2209,73,5776,5465,4863
5955,8966,9511,9485,7575
4715,948
4773,5605,7763,1082,6623
5024,1962,3312,5747,670
555,3830,4118
6977,3292,1981,1775
420,5640,7468,3637,119
7521,9026,2092,5165,3677
9829,9893,7116,858,7131
6497,808,4624,4405,670
6025,9865,6170,6428
9178,5287,7080,7214,2522
1154,5799,6855,8181,2746
1986,6381,2290,445,575
5155,6829,6919
8145,5356,5997,8663
1018,333,1434,3734,2490
4298,4909,4217,2300,7710
9897,7021,721,6071,4055
5231,977,2011,3741,543
2844,6062,6374,622
1255,4873,970,1418,533
6976,2170,4158,5815
8680,5453
6958,2833,6044,3678,1023
3552,710,4241,9331,5365
577,5057,2797,2614,6174
1252,2375,4881,8570,6814
7664,9569,7524,3734
3209,8366,6511,9630,6431
9226,6475,5714,1235,5301
5644,629
7233,7376,5013,9241,9758
6150,2772,7226,9021,1310
6569,2274,3374
952,1840,1612,8128
7393,1091,9231,2963,9628
5262,2674,7795,6034,8218
5954,1126,6578,6488,8218
5850,4763,4389,7646
3270,7785,8042,5803,7533
2952,8074,1841,8371,5848
1958,5001,1650,2873,986
9761,2946,463,3898,8027
9864,9955,3725
1474,8047,5008,1423,9015
6757,8229,685,6130,7897
3267,7013,9254,5223,1225
5956,5674,6159,2928,9044
3723,6276,1591
1059,2577,437,7191,7768
9794,4303,2962,6675,5274
2731,2540,8850,8823,8092
2696,9099,2124,7118,4955
9256,4777,5325,7568,1532
6277,7528,4405,5468,4286
4200,5489,7249,5753,5279
6096,3802,3994,4987
6761,2957,9038,2841,4381
8932,4806,7373,6678,1468
5263,818,5719,8634,9629
6522,3019,7021
2148,9450,7377,8700,6750
4115,1171,5375,4343
129,3227,4208,7828,475
4513,4523,7788,4013,4493
1600,2576,979,4149,1625
2575,5845,2391,8376,8282
4645,1958,8051,3065,5469
1057,7009,3307,1037,6940
416,8441,9924
4617,6461,4303
8611,2095,3087,7190,8889
1049,1251,8468,4382
8001,5914,7892
7491,5987,6662,2026,9237
6833,6346
5032,2716,1372,6655
6945,994,7811,2601,3345
306,9582,1486
9603,4878,1007,2353,2426
624,1113,9960,1329
8358,9128,6475,5037,8319
8522,26,8411,2125
5481,2667,7539,4119,8061
721,4398
2035
7535,5908,8991,2631
4038,5607,1577,9999,9876
807,183
7621,9319
7214,5488,83,1209,9338
3968,2713,9491,2555
5890,7587,9918,886,6014
192,5505,7738,5276,3742
4387,6730,4107,2198,310
4807,3336,19,1076,2586
742,2248,8302,3760,9139
4106,2679,1719
2058,7519
9017,7852,9100
3651,1349,1834,4267,2879
9027,6895,3255,1656,7833
4580,4269
4025,6983,5161
1058,6531,7877,7050,4187
8257,1318,7786,2393,8956
7169,3362,5806,8699,7135
3400,5612,8813,2100,7062
6667,4753,2874,1691,6015
392,1544,8738,9685
1033,6986,8876,1682,542
422,2421,6262,4061,3390
7030,9507,4974
8550,6444,6054
8290,4840,2735,9336,8633
9645,8877,2295
3841,8397,9487,5849,6814
7657,3503,7847
5222,4907,6318,2321,3867
2850,8013,6803,6523,4765
2224,2681,427,3860
1104,6337,8147
3872,4865,8135,1096,4423
806
224,5378,3308,2069,1881
2622,8520,38
3932,9735
2041,1645,7357
3918,3154,4859,6182
3201,1647,2771,4054,2462
3505,8829
8266
7427,1427,4981
705,1035,6950
9314,8901,5030,3442,5146
4321,3973,6598,46,126
6562,7846,1655,4570,510
9224,747,6763,1677,7388
1041,3986,9551
5266,8052,7262,1671
399,5617,7700,3384,4287
2596,6633,6412,5234,21
816,161,3170,2913
7458,2925,686,3953,4338
2502,8167,2576,8114,9012
9745,1394,4954,766,127
5147,4201,7666,3563
4387,1539,2673,5431,3161
7464,9113,9838
4392,812,7509
1539,6435,8648,3023,4143
3177,874,1935,2967,9916
7080,2628
356,2766,3727,784,509
9563,2868,949
5011,1012,573,5647
5356,1660,6303
9926,2919,9009,8981,9087
3520,6117,9735,2862,6399
1925,6088,8625,3955,2389
5509,5773,7199,1980,3455
4585,5455,400,5620,4917
1555,4618,315,655
1164,8559,5747,1558,3930
4102,9804,2477,5526,2207
2241,2476,1818,2555,2140
80,2460,3725,9300
3584,1450,8331
1220,2372,1482,2580,7419
9984,1969,2579,3892,5912
8016,6171,5456
8097,7428,2404,9965,6158
1496,5771,1855
8292,9431,7900,9981,9439
9928,3394
4514,2506,1547
9441,2187,8654,2033,1596
9996,5522,7766,7639,6618
7179,5165
5447,3543,3768,3194,2716
7514,9319
9195,4965,8863
4042,5458,3314,1911,3577
2090,4496,1269,6325,894
2170,6287,9722,5687,570
6797,5773,1557,2552,8830
283,2174,1711
6738,7962
2011,7556,735
7099,7977,2267,350,5759
7109,2488,5032,789,600
2818,9220,5295,2902,1304
3808,2625,7759,6832,8080
6246,1482,678,4799
7032,4195,1365,5438
6818,5548,1229,5616,8052
4897,5155,5706,4875,337
1698,4424,4233,5750,2135
8344,873,5851,383
5988,4423,782,5170,3133
3523,9733,7542
6178,5283,7140,6765,4791
8294,4619,5237,1305,127
736,2436,6893,7959,987
9575,5099,7820,3150,9431
3696,4714,6171,8454
7825,1945,6852,2287
3095,900,1239
5633,7550,9106,9205,9022
3506,1691
7808,1957,7718,3914,5372
8632,2536,9779,5304,9309
3533,3906,2117,597
2050,5144,3033,348,3039
2603,5475
8989,5852,605,8662
9417,6922,2254,1173,1085
2563,1964,5425,8248,6685
1448,4012,6668,1806,5087
5230,3888,7412,3003,2398
2497,3107,8198,4714,1901
8272,1525,526
9474,6634,8691,9401,1402
1826,9137,668,4317,9118
8652,9222
1832,593
1160,9832,6415,884,8222
6728,1521,7359
3016,8770,3131,4707
4194,9509,1968,3604,3295
8944,923,2268,8766
2385,6972,1533,1806
3408,4699,8411,5135
4506,4235,8542,4939
6462,5403,774
1769,2925,6102,4986,1310
9293,6805,8693,1626,8990
2755,4647,9130,9164,4532
8281,4571
3376,881,2363
39,1640,148,5877,7419
8064,7588,3814,4367
8864,587,3600,6258,829
7219,9163
9809,409,9196,3222
801,3092
326,6282,9231,497,9781
9303,9452,2166,1543
4367,3570,1787,4733,4030
6757,6993,2706,8955,2239
1395,66,1306,5214
1799,3082,4916,8437,9115
3933,1095
288,7920,8765
9318,9287,681,1811,8310
8771,9883
7299,4397,6456,444,2494
8681,7248,5722,2234,5053
2798,2288,2388,6200,4315
9512,9205,6030,3447
1600,4949,8278,5496,1693
120,5402,923,4735
6198,4950,2558
5218,8803,2447,1270,8315
8461,573,1095
8227,5427,8857,2202,59
8905,2210,5903,1919
3810,4235,9905,9394,5150
2087,2508,8984,6298,1599
3012,3950,1968,8850,381
2531,5998,7024,7063,9564
2016,4323,6951,1597,8415
3523,3274,4943,5116,6463
8326,1351,6728,6377,7054
8589,6608,8343,5050,6367
7206,9385,7273,7627,8447
1728,5523,427,2755
4969,7218,3219,9757,5630
3118,7698,9012,316,3167
3976,2216,2027,7407,9752
9017,6682,2910,4295
5019,6796,7091
2128
1610,5891,8047
3401,5322,9,4687,4283
7557,6375,1471,7766,2463
9537,1518,8209,1267,3679
6249,7041,7757,4461
606,1719,9712,7639,7486
192,3272
2268
2363,1243,2733,3606
1318,3623,3048,7017,8126
4899,902,5607,3284,3128
193,9094,3048,7505,1246
2728,5372,2660,3142
7429,7943,1166,4687,4594
2208,1705,1634
7033,3388,6541,3846
48,6494,4394,782
323,7367,4431,6517,8695
1440,5392,7338,703
7494,2502,5523,3158,9527
4995,325,7896,8506,188
9249,9572,1252,6957,5566
4935,457,6770,2487,2590
2914,6412,7534,1266,6450
9441,9605,4039,8936,1334
2284,598,111
5632,1763,294,5239
1799,7626,3435,9618,6108
6178,6115,3150,4854,633
8474,8493,5916,1373
4280,8978,7903
8805,9837,6029,6382,9427
3393,6818,44,2231,3647
993,2922,8339,4280,157
6894,8719,6672,2706,4276
209,9932,7734,6695
8007,8113,3090,9331,8058
396,6096,6870,2462,7263
4083,4469,6343
4314,6300,2702
41,2250,7914,6961,1500
2525,1805,1264,1656,1821
7654,3719,4074,5106,1401
8458,1588,6587,5272,827
336,8713,6524
307,1011
3236,4856,3740,4381,2815
4265,1826
6578,2081,5434,8916
1329,7678
6055,5450,8654,8335,6547
1859,6443,4881,4439,3711
8518,332,533,2422,3103
1633,7361,7051,4568,9786
7591,8469,4631,3161,1181
3175,4010,3469,6166,3326
5896,7150,977,7668,9944
1361,3969
6432,1963,3166,8583
5669,6189,9744,91,8255
5193,1227,6268,8439
1189,5612,943,2648,2687
4104,5811,7428,3068
5968,2018,8606
7377,8477,8902
8065,5042,1483,1321
7807,9587,5228,8511
1410,1346,9702,7706,6911
5729,7049,5941,495
900,3462,6312,8061,9279
5592,3450,1965
1701,108,275,6549,2399
6052,2564,8808,649,9929
9138,7459,4898,6103
8996,6022,4234,6764,943
1910,2254,9334
7872,6115,1605,8265,8110
5968,945,2540,3438
5955,9828,807,840,2443
2880,8161,8881,3252,9529
7296,7018,1141,3397
16,6114,3407
3875,3187,1836,4733
6888,8249,4425,7151
8928,843,4523,1549,6096
9889,6305,4533,9885
8680,9614,190,8239
4616,9,4779,7376,2841
3650,3978,5392,4700,669
8110,20,6393,3035,6302
8644,1897,3540,4696,5055
8877,4462,1623
2004,8196,5846,767
3373,3668,9080,956,6142
1640,417,3115,7315
9027,6405,2282,3513,5756
7545,5039
7333,5224,3285,853,4222
7576,9194,2813,7072
2394,8532
9801,7023,1147,8497
1028,7653,3691,3058,9722
7905,613,2854,8664,4217
6217,634,8612,2436
5451,2669,5967,7135
3053,6101,2810,6205,8990
4866,1029,7942,1752,2043
9336,8842,6822
2115,1411,3145,5488,4254
4916,8213,5406
8996,6886,654,1712,9653
3872,161,5221,6736,1880
2406,391,8815,6904,3387
7371,7952,7729,8244,7861
4869,8813,8089,4186,6110
4327,1639,5618,3730,3966
8112,1410,5582,2799
7963,7108
4896,5603,9222,4748,3444
2792,9537,7330,4022
1346,7432,9305,9177,3487
8810,4304,9712,2740,9053
6162,1778,9655,4346,3390
4096,9570,9300,8725
2177,2602,8563,221
504,3219
9593,1509,3350
6881,9052,493,4086
5256,3338,1327,3888,6174
3907,8326,2121,3337,3084
4089,6778,6565,4950
8626,7429,8478
8097,103,5945,2269,9182
88,3405
4162,1732,3700,3067,6975
9825,7205
5529,6636,8569,9540
4745,7242,5935,4048,690
3808,3369,42,2045,351
9761,2434,2083
7868,2021,9303
8070,1896,6090,9942,3677
6179,5766,6314,7006,8095
2945,5508,3684,10,4661
1737,8127
6656,1609,1779,3883
250,2895
3907,2468,5429,4124,2781
3993,7250,8747,7366
7193,7547,6972,4623
5352,1769,5775,2430,1375
9441,4914,214
7640,9657,5914,8476
4600,1769,5581
1465,5139,4092
3138
2882,2530,9419,1106,242
9574,2982,3085,5326,1559
292,3310,2350,311,8571
6544,7037
36,1644,2796,5752,5916
5379,1000,1650,1397,6966
583,3401,2096,7802,6717
8133,8200,3562,9355,9622
7997,223
4250,4236,8204,749,7898
2305,8039,2868,9110,7036
6432,4973,1460,2877,5886
1314,6918,2569,4713,8847
8756,1909,2966
3248,6417,3956,6158
4675,8614,7888,1078,3518
3527,426,461,5711,2385
2024,9614,946,9266,6077
4229,2565,2860,4240,500
9024,6892,5758,6551
7252,9263,135
3034,2332,9500,4438
6848,4261,2956,3226,7451
3143,4751,7252,2452,1048
2916,6076,2519
8450,7524,869,631,4375
1259,1085
6357,9898,2861
1016,9930,4210,7759
8546,8293,8232,2511,5308
1568,5699,5704,8398,2773
8361,1796,8196
2850,3047,839,9519,4692
1578,48,6453,6424,5567
848,8819,7933,2383
759
4969,3958,7844,1846
9195,4335,1073,7889,6099
8513,7810,8458,949,3926
4731,4861
9412,3941,3660,5713,5183
9569,1197,3855,5075,2204
9025,1187,3260,5681
9272,9907,3358
3210,910,5712,662,7966
8893,491,8181,2840,637
8485,910,1798
1160,321,3461
553,1228,151
8634,8133
5732,7240,908,4921,7327
9157,4273,748,8549
5776,3034,2602
7082,3698,8824,4505,2364
672,3624,989,3644,4445
648,7465,6926,982,6556
3489,1637,4552,9994,4110
9313,9224,3464,4632,5180
8392,586,365,5237,1690
5604,5093,8756,1845,2103
1857,2691,804,745,3870
9824,9346,6181,5935,2998
5827,3498,4303,314,5086
9600,6692,9270,3767,2553
474,7395,2717
5320,1197,3409,7633,7032
9156,167,4726,2041,2874
144,8914,3140,359
203,5360,4305,7030,1981
2568,3571,1383
8376
3425,6223,9554,5266,1279
6628,3046,2727,7505,571
1622,2038
7657,5882,8563,5895
3658,6667,7787,2646,2554
4002,7821,4474,274,6362
1625,3379,4431
4768,2458,4036
3894,5463,4886,8539,2366
8506,5547,7382,2343
7096,4644,5750,3199
8229,6729,4275,9364,3230
3328,873,9710,4112,7601
8519,2984,3853,3315,7516
9193,5116
9065,5305,4603,3005,8383
3833,4860,3340,9534
6056,2059,5366
4673,9083,4949,5814
6181,9702,6919,4655,6007
3009,9058,8424,3307,3755
1202,3092,6326,891,4414
9921,879,5107,7764,4668
6561,9924,7782,6566,8301
7077,7142,2837,4087,3129
6885,9131,5035,7920,2453
9281,7102,5975
8832,2241,3229,5561,4893
1441,8201,1099,3054,5724
4841,9740,5338,7165,1151
2249,6924,3470,9654,7162
4769,7713,8905,2451,9238
6124,8700,1085,5871
7504,316,3495
8274,9802,299,1181
1353,7765,2872,1337,953
2468,3655,9,5362,3224
4239
6346,1123,2125,7199
4984,5802
1829,723,791,8157,9054
577,4641,2325,346,2461
6105,2446
2211,7176,7149,6482,4470
337,4849,6488,4572,7583
7747,2052,3534,2863,3383
2562,3110,5070,3732,5561
7522,3900,4593,4824,6844
8440,6175
4966,5353,3017,3797,7931
4472,819
7736,6323,3533,4230
9378,4036,3045,6022,5483
836,5619,183,9243,925
1475,5027,1358,6355,4601
6564,2054,3437,9562,6204
3329,3179,3025,565,9082
5082,516,1973
3296,7140,8397,113,529
9592,6855,5102,7160,6366
9793,5603,5935,4948,7772
2851,8136,273,1073,6037
5125
9553,5,2934
3425,1389,7895
8082,8740,9524,9351
8643,9013,5209,9149,6335
3753,6076,2044
540,5199,3471
2405,1068,1717,5593,1436
6465,9686,1432,1211,1821
972,4237,6707,4596,9787
5222,7,393,6318,3866
1572,4204,8402,3320,3834
5539,6188,1972,8118,2236
8525,5901,4846,5563,6559
9150
6117,519,5199,3731,2911
5441,8866,5762,6313,9260
6799,3481,6999,4215
7873,5921,8780,1651,479
4345,2,4027,3889
680,9193,2630
1754,1530,1995,9868
3045,9333,2936,8220,477
9989,231,5129,6252,1519
6217,5953,7721,575
8369,762,2399,559
1633,4072,592,2941,2366
4194,613,390,775,5693
7113,3107,6841,6079
2680,1149
335,5298,9459,9909,4505
9223,4432,6773,1557,9111
1216,9094,422,7401,8851
6277,5193,6031,2639,9524
9968,9266,2970,5981,9087
4836,1802,7478,2327,797
5602,4339,3143,2471
4544,9563,7820
8546,9509,231,9936,6364
7944,6666,5491,7480,3934
6872,2561,4138,5455
9386,7374,4272,4050,6747
2176,2977,686,3229,31
3459,4676,7882,374,7159
2240,6450,5260,485
9585,394,3659
1057,8306,3236
5922,5321,9705,4182,1662
6689,6298,6735
9513,9725,5543
2624,2308,1115,4092,8031
4866,164,9525,2902,2871
2783
774,1834,7343,4764,6685
6177,242,1502,3439
2337,5799,8843,3058,5724
2624,9530,518,5823
5074,3780
6378,7084,594,8120,3711
4088,1426,3047
8611,9861,1897,1433,8219
4419,4612,8913,6994,6839
4064,3005,4149,1814,2973
490,7197,2922
3042,2882,9076,9750,5303
32,2703,2705,7095,6139
1249,8198,3819,6156,1620
6344,4978,3197
9095,8807,2289,9554,7643
3424,3490,1788
7274,5642,2799,9109,9883
2949,7370,140,4273,1627
4779,7060,4181,2330,7002
7200,4389
8648,620
7333,2795,9135,5305,3038
5461,8382,8815
7248,4243,3717,1950
538,620,9644,7575
3266,7818,718,1810,2329
195,1269,6611
1129,8067
8592,2478
1328,8226,6724,516
8707,9317,2828,3757,5332
2756,7014,3952,8313,6302
6888,6601
2181,6066,9369,2044,7582
4193,3074,5412,7985,6237
6076,5140,8919
7872,4187,7744,9892
7682,3542,3071
6630,1447,7280,9619,8437
854
1966,1166
3489,5359,6482,1913,1882
897,5794,452,858,6686
4264,9869,9838
1496,3584,8211,7341
2662,7338,3186,3636,1151
5060,933,8107,1101,6901
5280,7838,6518,2823
6016,2851,809,6923,1420
1858,6340,9636,4940
568,9744,2482,6948
4385,3240,690,244,6043
4521,4205,8500,8312,6111
2208,58,2730,7162,9917
3589,1069,9422,373,9916
384,2656,9059,9230,2942
1592,2068,1975
1089,8323,5797,207,5401
6676,8854,2618,3515,8574
3714,6600,4945,5910,9851
6120,43,6478,8723,5691
8097,394,4484
146,7910
5440,9779,2308
1089,8388,5137,850,5753
6537,74,9129,956,5407
3232,8898,2746
6369,4778,1361,1141,3802
6801,9819
2277,3851,4790,4631,8413
3011,1638,2631,9493,6299
1350,9036,1839,8469,3195
9305,331,5397
4250,5806,2967,1978,7710
400,6693,5198
131,7174,6286,3984,8023
8097,8172,9133,9203,6495
2366
4752,2788,1605
2145,1674,5326
6669,1709,9103,8726,5689
2689,8033,9518
9465,2141,1366
5473,8426,1727,3801,3129
8818,9582
992,4515,5492,3823
6001,8938,9499,8606
3696,8345,9011,4293
9043,8342,726,7675
548,525,1011,884,1758
9473,4421,8084,7414,6777
3747,7942,4391,2704,3443
2945,2314,1900,4845,3120
1602,2151,3854,9142,7935
2639
6920,4233,1621,2328,1053
8817,2610,6492
4867,7606,9758,6167
5313,6212,5866,9517,1648
2308,8389,605,5113,9597
1665,4330,5171,6422,7647
2849,7938,4574,3985
6177,9415,6698,5003,785
5571,2917,7996,8475,476
833,8938
2706,8148,4732,837
3019,4269,2873,1914,9149
6887,7381,8486,87
6785,7710,5102,2802,8382
7304,7697,2011,9533,2143
5896,84,8989
5459,6267,5999
6330,3171
2722,6458,2615
4961,6351,9039,8913,6620
9093,5866,3256,4281,6399
3370,6354,4471,5818,4375
3224,2539,7750,5495
4356,9639,5258,271,8919
4944,8321,5180,4037
6288,2085
2713,611
4913,3394,7629,2047
72,3492,2247
1659,2748,2558
7461,9191,5642,5045,8157
3811,293,2118,2355,1659
6947,4233,6826,9203,9907
5732,7625,4108,4792,5917
2752,5025,794,661
2689,1955,2276,9786,3677
357,616,1259,4185,3198
1632,3996,8326
2553
6339,8518,8361,3149,3287
650,2222,814,6992,3792
9436,6933,6426,9948,6718
9443,6909,4841,7321,5341
5449,2749,9318
4850,4051,636
2562,807,6703,3248,5650
6342,9544,4144,3923,4185
2977,4718,463,2193,4506
8057,4802,7483,7334
9185,7620,8262,5451,5741
1251,111
1156,9646,816,7475,9341
4185,7138,6146,9313
264,2277
4870,3082,6225,1939,30
3320,1154,9289,6196,2776
356,5925,1834,3211,241
9032,812,7470,631,7929
7592,717,2162,9174,5976
896,3643,8494
9146,9427,8501
3403,5326,7856,7378,5716
3960,1315,8780,2590
4834,8419,3108,9234,4051
673,9093,4816,7728,5298
3050,9731
3168,353,2370,5063,1467
4279,6146,2931,1895
8017,7743,3361
6084,2540,9998,4308,6586
9658,7050,6140,9159
64,4676,9783
1186,7406,7791,7954,5658
7132,7924,3359
1537,5850,598,9303
3325,5486
923,7452,8173
2312,5118,2439
6155,9988,7605,2894
96,3308,3188,5946,4735
8386,8551,7502,2387,5430
4412,7254,6492
9345,578,7265,1319,4658
4827,4931,7076,1462
2027,8139,1647
4929,8712,9064,6250,4952
9837,1031
2688,2819,739,6795,1519
6996,2398
4865,5027,173
6095,7955,5846,729,2655
9827,5412,709,6413,2201
4962,2957,3154,5430,5436
6470,5575,807,8026,7644
8204,1393,6098,2872,4345
2474,8587,3246,4018,8149
2176,4049,4437,406,1242
8003,2948,6404,3025,3326
8737,8843,2932,6968,8890
5731,9706,7121,7478,506
9561,1,5971,3103
1408,8377,199,8759
1960,4783,8723,3321,191
4869,7259,413
2740,3029,6038
3297,8421,839,9401,5150
7623,3646,468,5147,3742
8323,9668,7651,7726,2005
792,3088,1749,9255
7875,4645,3829,1819,5246
2148,1620,3259,8892,1023
545,3436,6369
4033,1745,3602,3539,6804
6410,2243,8015,5239
1723,3227
1072,7571
2864,3177,1994,2279
3872,7620,7655,5201,444
898,3811,5254
4199,5706,142,9114,5435
3591,1109,2773,9724,7903
139
264,9490,3572,9429,6973
8195,3396,4390,2512,2006
7586,869,3152,436,5273
3436,1742,1390,6023
6798,9232,1204,9493,4919
3376,3242,7459
1442,5324,2892,5141,8662
8099,9578,6962,4280,954
3790,5582,9329,7380,921
5702,6217,9771,5580,1966
3360,4448,7569,8885,9400
5928,8129,1708
8478,3062,663
2457,5532,5060,6493
4744,5099,9293,4815,337
7428,1708,6768,9813,3356
515,4197,2450,54,4603
4433,9035,588,3446
4960,9697,6315,2700
2109,2399,791
5521,2683,2004
6200,6715,3995,1663
138,1677,6263,3351,3421
2042,4730,4990
6075,2248,8527,6070,1467
7073,7845,3344,8498,4537
