792;78;17631;83;8066;69;10209;49;14632;81
7693;5;2816;66;2802;26;15521;64;13274;36
15375;76;6064;90;3121;25;17449;81;5080;65
13207;74;19944;19;9793;4;12035;68;12567;59
5761;22;3398;44;3497;33;15736;89;1094;64
15189;83;14097;83;7369;76;9848;79;5403;27
622;21;3853;3;5456;36;14475;34;9557;24
2036;45;19189;29;11287;20;14606;68;14235;30
15605;85;15313;64;815;57;5068;53;16467;72
12530;79;10252;44;2871;42;3767;9;7642;83
12542;65;9216;44;3641;10;10963;79;6985;47
18876;88;12003;74;9528;78;8115;86;10893;49
17212;32;9560;1;19048;8;15794;18;11552;27
14935;45;14385;30;18803;48;19834;12;13296;43
4131;32;7397;87;8040;21;12189;13;12618;40
13091;61;11520;79;4848;77;4626;27;5767;88
16737;28;16134;40;18616;75;19699;69;4525;82
19062;38;19897;29;19006;24;6229;59;16377;54
8489;73;9975;2;13591;11;2845;6;6927;46
5962;72;16361;7;16421;79;145;89;3654;63
437;43;1223;67;15699;28;6780;8;1844;70
13985;32;4456;61;14249;83;950;3;17740;18
15425;38;15965;16;15702;50;5289;3;13550;80
8986;90;14501;73;19609;76;12626;90;16101;24
11882;25;8748;80;1710;69;7809;46;3274;12
6412;10;10690;85;15017;56;16754;29;12514;63
1075;12;11621;41;16155;25;19576;66;1589;18
11433;41;11735;21;19510;11;9059;10;7163;53
17932;21;3333;3;9270;74;15937;69;16870;54
15597;75;15079;9;2420;67;4069;33;2012;30
15366;24;14148;35;1695;71;15072;16;8085;77
5941;26;3105;15;285;14;7861;25;15505;65
17682;15;18098;14;6122;11;15957;54;6696;43
11746;34;15571;61;9317;89;5970;89;13362;6
1165;30;9394;44;16452;61;5173;52;1593;59
50;63;18918;54;11937;57;18566;57;9455;69
2286;83;2763;2;16170;10;5409;79;10211;9
9757;46;3996;46;14692;45;6813;39;16801;13
19692;30;13227;38;738;77;1412;15;11735;54
16089;21;17248;88;12522;51;2820;12;18142;84
5266;33;5093;63;18454;52;13247;55;9755;40
12871;58;4206;24;12325;42;5119;81;15422;37
7380;18;5524;43;15235;45;14174;89;11431;8
8506;25;19247;3;15605;74;15203;65;1053;7
8127;73;16844;3;9295;50;8434;81;6298;59
1166;37;2193;52;7139;74;8205;61;1876;54
13640;47;17673;36;6510;31;5548;17;5897;67
16860;4;13450;78;19576;77;4142;32;1824;58
1022;81;10259;9;15036;45;19830;51;14424;84
5342;50;9221;56;13836;4;14983;1;172;49
5831;83;7161;52;17511;14;12777;69;19593;37
3027;27;15529;85;6309;57;3519;86;17556;86
17865;40;3490;86;10335;58;3315;46;19982;68
6275;82;16138;56;723;49;5967;2;11220;21
11140;31;17219;20;3253;87;9705;18;3824;75
10372;38;1337;87;2710;73;18158;87;5679;5
14792;78;15335;64;10140;34;16359;10;2200;15
16531;23;14393;53;14579;87;18801;9;6729;28
13253;51;12820;17;4340;72;7691;59;8308;69
1164;80;8136;82;11060;40;11470;87;11064;22
5298;30;1534;9;15586;86;15568;4;6027;9
15375;13;16723;41;7168;28;17329;37;11760;72
18640;14;536;54;12595;82;19080;21;9943;27
10923;36;1234;11;6735;29;14825;42;4572;62
7855;64;3421;2;8933;51;8412;10;18874;40
12652;53;15140;84;7630;88;4276;82;16212;49
5935;69;17535;41;8211;38;1985;20;254;11
15204;45;18929;20;10117;88;14040;35;12322;38
3197;72;5583;37;12195;13;18959;58;12051;30
1566;37;11702;80;750;39;6909;14;566;87
1292;23;15114;29;15966;43;282;33;2389;11
1924;39;14008;14;13964;55;13536;35;2589;58
19803;46;17631;90;5884;19;7513;71;9740;63
19965;29;7041;86;13558;67;19331;67;13703;39
10020;48;17657;38;3461;88;17417;16;10060;52
8477;6;19998;53;8360;82;10230;87;7516;71
4325;56;14928;13;9958;2;3815;17;8666;10
10061;73;16326;2;5497;59;13988;72;7967;20
19492;88;1144;33;4491;63;17812;14;6595;3
17846;10;19503;4;14455;62;525;21;17118;11
10255;77;16969;84;8361;87;19082;3;1941;51
12896;69;14326;24;1154;16;19031;69;2215;54
9850;37;7642;73;2251;24;7715;7;4281;57
3565;13;19206;33;14730;88;17498;15;17984;77
17535;42;7693;59;14322;86;103;51;1847;21
11227;20;17560;9;2544;11;16845;48;9559;17
11827;49;7623;2;5768;40;13162;23;17049;34
16700;27;17236;60;3403;72;1879;57;9879;31
3392;45;9230;24;2757;50;4152;29;14975;44
1983;24;13678;81;18313;68;17030;31;9284;7
16233;56;15799;88;7595;66;4403;23;7295;50
12148;19;5633;56;19110;55;5920;87;1524;67
9612;12;13103;28;3371;88;10731;28;15502;43
7431;80;10115;12;9702;68;16444;43;2129;57
10268;19;15461;79;2366;57;18921;16;13166;23
1362;4;17204;45;7453;42;15917;58;7595;6
13426;53;12620;26;9054;9;6514;10;19992;44
10985;82;15208;35;16915;9;292;76;18762;71
19075;15;8661;12;11867;82;1390;35;1047;86
3993;46;7984;63;11803;39;15421;22;8163;66
12955;64;6887;66;5768;88;13165;70;14942;28
1761;60;18128;18;7130;32;4216;32;19844;20
10865;70;4192;14;4121;82;172;20;15047;55
677;29;1621;28;18677;58;5370;4;6215;20
5110;2;9503;25;10522;89;10256;90;13783;34
5251;23;8362;50;15232;32;3965;77;11528;50
10021;7;18495;68;4994;89;8247;4;18058;10
6667;81;4602;19;10138;45;13148;39;2691;3
13922;31;13665;85;11282;38;3079;42;12937;4
8329;71;2614;25;1704;67;8970;58;15285;66
575;85;11764;7;4568;74;2148;19;7731;44
17713;81;15633;24;18509;88;14719;30;19102;65
13295;28;14920;79;15994;52;10860;1;4718;44
5670;11;5933;20;17613;70;11677;52;9784;83
13268;31;19571;81;3970;36;15258;64;9697;37
2424;68;7835;78;4519;84;13785;90;14752;12
6369;84;2614;47;19809;3;1603;83;10123;87
10883;89;18468;40;18240;20;306;37;9691;41
3842;28;13655;20;10172;61;14280;89;9971;9
7971;19;6606;70;19048;85;7648;4;6300;81
12854;11;1931;52;6893;40;5382;8;591;54
13456;51;9998;44;7248;72;1685;17;11702;57
17194;41;16159;37;11364;66;1968;12;13471;6
13176;77;272;7;7085;80;16901;6;9576;83
6445;27;7684;79;7153;75;17746;1;13615;15
85;47;3357;70;17002;58;18833;9;13443;60
18537;4;3731;87;3748;68;13992;34;17902;69
1439;61;12292;81;3215;70;10263;4;12905;17
18424;71;13794;15;12791;19;12844;85;8513;85
4733;19;647;11;4673;40;13933;44;6009;8
3178;19;8240;82;2392;47;14883;52;16301;41
2322;14;14125;81;18866;62;18559;12;17524;85
8019;40;14070;44;991;47;12646;75;3153;6
15714;15;10348;67;6109;49;8259;39;3923;28
10064;14;12212;10;9733;18;3077;87;13857;38
8754;57;11653;32;2964;82;6699;7;18933;24
19455;6;3180;83;338;78;12645;16;18505;24
14240;81;12612;77;1538;71;8358;61;3717;65
4535;68;19988;77;12295;79;7027;82;17735;38
1001;10;19748;69;16764;1;12630;90;13772;87
18006;51;1144;49;2827;62;4281;32;17395;87
3109;42;13464;84;16530;49;560;21;17363;61
12443;68;2248;85;3;68;16142;39;18783;41
1573;19;19295;72;682;85;14368;40;19278;62
7760;80;5237;75;19037;15;9842;45;16270;67
3906;74;19975;26;3055;41;2227;51;9744;72
15744;75;15549;17;17366;20;4927;46;3104;88
6471;18;9455;38;15030;84;919;84;104;36
3644;45;833;88;5595;87;1699;51;14292;5
6600;65;8889;13;14515;8;11094;79;17714;63
9622;50;18130;20;19070;49;6689;63;19506;76
4523;87;19490;61;8357;81;2687;62;13746;36
14935;17;6517;28;12554;55;10052;90;17184;46
17689;50;1129;10;11072;27;888;21;11590;81
8223;7;13930;88;3106;13;8866;12;2833;21
7994;71;1293;55;16567;24;6908;19;10866;59
15111;41;8619;53;16182;65;5017;46;10276;28
10718;26;8669;42;19853;55;1092;69;13956;43
19113;81;6347;54;16094;17;5730;7;3836;38
11967;69;3566;4;5594;45;15427;6;7158;45
9585;74;12909;67;7323;81;8632;7;820;73
12348;2;15160;28;6735;70;11972;72;10111;80
7910;33;11810;87;14849;62;13434;59;4792;64
6797;17;3167;12;17271;53;3411;29;7126;87
7550;69;12199;32;18033;82;6906;54;19593;36
14697;50;19308;82;1621;29;5384;43;8822;36
8856;88;4376;71;19352;86;14067;90;2242;75
16315;76;7182;22;4204;70;8484;24;14624;21
4104;64;1869;8;1807;21;12270;53;5470;85
15131;49;13778;23;13562;31;18267;20;6693;67
8043;57;2931;89;1107;78;12733;23;14118;50
7527;34;6452;20;18564;87;1405;42;11908;62
2262;61;18917;56;10738;31;11358;66;11042;37
6145;58;19446;54;3988;28;9480;75;11612;49
15468;2;18407;19;18159;14;392;76;16483;15
9226;45;10322;87;8023;70;14042;60;4885;78
6808;17;15508;17;5994;73;5610;28;8736;46
1023;59;5694;71;781;56;11658;14;7602;38
6129;37;6923;9;3539;35;15301;84;2880;8
5725;85;6206;23;19073;44;5978;10;9580;63
7482;64;13522;9;7782;79;10493;4;9602;58
8025;22;1689;63;3005;20;9328;15;19347;58
150;6;430;83;10395;40;13101;68;16920;56
15122;38;10849;87;18316;52;1593;19;1316;34
14068;56;5910;46;14612;75;3656;16;7259;7
745;5;17389;65;14797;43;19817;75;13374;67
19512;14;226;47;3720;2;15456;40;7128;81
16701;80;16392;30;14153;54;18085;1;18323;32
18837;7;12454;87;5735;62;9113;84;15246;69
17116;45;18597;73;5726;15;6470;56;16540;64
18674;11;8880;58;13250;89;17137;69;11971;36
4077;69;14618;75;10380;85;7838;22;5538;72
2406;66;3967;25;10288;59;7065;3;964;59
8384;12;9245;66;7040;61;9568;85;15481;4
8234;35;11482;48;6656;68;2684;76;12720;63
7958;80;18209;35;16674;20;10576;63;2147;50
1070;19;14351;21;7738;6;4738;46;10392;2
3651;38;17122;18;700;22;6619;10;9569;34
13554;81;637;66;5452;56;8316;54;1011;35
4587;12;12486;37;19870;41;18247;28;14328;34
16433;73;10884;39;16954;77;18610;20;1066;1
12865;74;4849;78;1010;77;17571;82;4726;61
18438;7;14973;1;6201;49;7001;88;657;45
14519;27;13082;34;15719;62;7750;69;9518;74
15587;32;56;61;12281;50;6206;7;16042;46
1811;23;13476;63;16895;33;14633;65;12764;87
1960;90;16411;48;3741;59;13463;40;10540;64
1267;60;14397;5;643;83;14422;2;16365;22
17520;55;918;73;13250;62;8651;54;4283;45
18170;3;8322;23;15009;36;1983;34;4847;39
3047;51;19348;22;8336;25;6209;32;16273;48
15159;34;16945;44;4920;33;12914;4;7700;6
19805;64;1261;25;4281;70;4179;76;8692;52
13905;47;9104;69;10835;50;8060;37;13256;48
15143;28;6525;58;9456;7;11903;3;13955;3
15528;14;4885;54;2117;51;15232;60;3212;70
16580;18;9150;66;16300;44;2934;64;10015;8
11539;18;1483;66;1319;5;11595;18;13195;72
7792;43;19564;39;1932;71;6780;82;4845;88
12128;77;19140;76;10229;55;8366;62;13851;16
11081;62;2155;59;16382;57;14524;5;15055;13
18788;71;18945;11;15076;15;9529;54;4543;31
9600;54;7474;69;828;14;112;52;14887;69
5390;61;2386;43;3295;60;342;66;3579;65
17662;76;10400;81;11002;69;13036;19;12526;59
3452;36;16196;71;14525;60;18170;32;116;51
3720;63;1737;39;9215;11;19704;28;16031;59
1839;65;10125;9;7447;75;3595;2;5586;9
4857;25;14868;64;11840;83;19079;5;7266;29
19793;12;2407;37;11604;56;1003;90;6298;29
7581;37;3330;6;19612;78;15429;58;14624;28
17149;20;8565;36;5696;40;18891;1;19900;28
3396;72;14479;18;15776;55;18422;25;8912;34
2791;35;9100;64;12608;49;13979;63;19572;79
362;58;13213;54;4147;31;9488;53;14320;62
182;63;3509;16;18663;77;5023;63;5021;13
7694;48;4029;90;8402;53;1050;82;6598;42
6040;63;8853;67;12176;59;7614;83;4345;63
3303;76;9117;38;13686;50;772;66;19299;29
9092;17;804;64;12683;51;216;20;12792;40
12952;12;12196;53;14713;83;19204;25;465;3
10785;59;10155;15;15587;30;15268;63;19421;81
17886;52;13544;63;19818;70;4710;69;1403;29
5470;74;15577;73;1096;80;8483;60;2469;61
10713;31;5523;1;18982;51;16260;49;18306;73
7764;47;5403;77;1656;90;11019;48;4010;78
13732;86;2307;61;13257;9;12320;70;8024;17
10068;78;11925;48;9746;68;2876;80;3080;51
2993;28;18301;17;3011;52;19460;3;19200;17
6756;80;3896;88;9066;14;569;53;2220;54
3933;37;11497;22;16709;66;9687;58;17504;3
2684;3;14939;76;15439;33;17340;72;18465;52
14658;30;7052;13;16802;17;5542;66;18284;70
7730;80;12823;27;11887;81;18237;45;4185;56
5101;43;17783;15;18979;46;2641;73;1205;24
8576;33;11421;8;18633;7;11477;81;12076;77
6783;45;18957;30;7556;79;17185;45;16228;30
18502;78;5686;84;11115;48;1241;51;11480;61
12826;76;1782;70;11890;77;17128;52;5024;4
10638;79;13330;25;1966;79;754;61;6652;71
3709;35;10358;47;18986;27;8911;21;10290;51
8429;77;16958;26;1453;9;1340;89;19164;79
13727;64;9209;75;8889;23;18522;49;3481;67
4947;13;5884;27;7557;53;1108;27;1305;53
4679;22;6486;24;2359;37;343;34;556;25
5960;27;2783;22;12532;69;15124;53;777;54
1595;62;8598;52;7697;39;12600;23;5451;58
14845;4;18832;13;3692;70;9630;18;13863;40
4771;60;10363;4;4716;23;5085;69;16939;44
8982;71;3883;55;15048;47;9046;47;18916;34
630;62;17104;19;3987;60;15128;39;8040;81
10927;16;1689;23;17370;87;14255;8;14156;78
16703;43;19092;45;91;38;11718;49;10136;52
7163;38;7854;55;3655;16;6148;44;11665;38
19344;25;19862;68;18575;84;9898;37;15222;22
19770;76;11044;86;1200;84;17535;60;15988;88
2968;82;15869;70;9098;44;6729;63;4843;2
3195;40;7882;38;5497;21;19714;90;16558;74
2509;73;13822;6;1567;53;9085;29;3546;30
17818;12;11743;16;14730;31;4560;61;3281;49
2659;64;3883;80;12544;73;3562;36;18165;33
2150;82;12621;42;766;68;12715;20;9604;1
11567;63;3262;67;15567;27;13870;54;4675;26
10341;15;3302;21;13245;15;11551;21;7034;37
15487;47;8750;7;16111;28;5389;17;9310;68
1432;35;18286;27;6794;7;11666;9;16349;66
2987;20;8188;76;16877;73;2911;4;17057;24
16945;78;19645;13;5700;82;18040;21;19586;40
3097;43;9046;37;10816;29;14689;90;11821;18
6972;37;14343;59;1442;11;5405;59;4155;5
9760;69;1003;14;17918;7;10906;48;15535;48
792;24;4995;16;14454;21;14157;88;9541;14
4669;36;289;8;1359;40;18489;71;3272;32
3881;45;16142;47;18079;57;2154;8;102;9
14816;10;11214;35;18439;63;2413;37;16293;26
18733;89;885;14;14696;36;19959;79;5287;52
5086;83;2975;66;14445;84;11096;53;12407;84
875;80;8081;56;9448;41;13861;64;6196;87
8543;24;9277;75;18775;40;8372;26;10216;27
11233;62;17793;42;13801;41;6842;77;4129;79
5910;8;4890;20;4959;27;14338;63;8881;35
3899;15;4934;28;384;28;16172;57;19458;66
7820;1;1693;76;6975;5;2259;9;11803;69
16067;8;5016;57;3579;7;15046;9;568;44
13168;15;8298;63;7870;1;12191;2;19899;9
19313;55;7148;67;7688;90;10231;82;2576;60
7146;87;970;67;1038;67;12233;78;2418;36
1775;29;11655;23;4417;44;519;33;10616;40
10583;80;19131;50;16394;46;9885;14;19005;3
5912;69;13302;8;18890;22;3267;27;7482;63
13284;57;16961;6;5338;45;13014;77;7755;10
14068;70;9260;46;5765;23;6346;59;4586;80
7750;48;10668;2;1770;90;14372;85;15341;70
414;38;964;61;13605;53;15396;82;11119;55
7059;57;3962;55;8986;71;9000;84;11761;69
16922;85;3343;61;471;82;4737;26;12878;19
9871;28;18662;39;8450;37;9745;60;14193;73
13653;35;11072;40;15298;40;16747;50;8419;50
15158;83;1497;44;18065;32;7874;77;9409;23
15407;59;3663;13;872;89;7193;13;13492;58
15156;72;17151;21;17510;83;13432;57;2672;27
16429;10;13532;46;7763;30;14206;48;10157;52
5114;8;11568;66;5773;70;19213;24;7106;34
15049;14;3909;63;3269;20;691;26;13717;51
12021;87;7877;80;8861;7;3638;52;19649;54
11209;30;2436;1;18267;48;14879;55;389;22
1647;46;16241;43;15541;63;12194;76;16415;47
5498;40;13073;62;8541;1;10524;27;2440;70
11152;35;8665;71;13429;62;16748;33;13461;76
14737;74;3005;38;10028;21;1041;87;8717;27
9119;83;1233;80;1082;30;10170;58;1638;46
4041;2;15379;85;11070;6;6498;68;5859;5
6549;30;3926;62;15223;72;138;2;4490;33
14914;28;11873;85;12464;71;6000;43;13383;55
17807;18;18516;80;12963;38;3125;14;15316;89
5379;32;9513;5;7223;86;15575;47;1621;7
4883;5;2441;64;301;69;4845;11;19028;72
12983;51;19342;71;1493;74;15408;53;2512;83
8323;37;18356;9;2323;17;1330;5;411;66
4957;34;3709;77;11955;57;19273;67;14077;59
10144;11;17913;75;16793;5;8884;16;14978;86
7153;59;10138;24;15916;38;858;36;17807;33
15615;32;5373;82;5813;25;17549;87;6455;21
12539;40;9027;81;6819;60;12470;50;14683;82
16601;32;3906;60;12600;72;16336;71;8102;33
2813;24;18242;31;11318;49;5293;44;15148;28
10542;49;902;66;15761;65;16996;44;9858;18
3417;30;12580;35;10704;90;19597;47;10172;32
8890;56;12128;20;15902;43;4831;71;1816;65
14647;63;5271;12;2583;4;15618;23;16510;22
847;11;6915;45;18484;40;12878;79;905;55
9151;16;6073;88;14802;8;18421;88;9637;55
18904;3;16609;77;292;88;1533;86;877;21
576;52;10704;29;11513;64;19852;37;13181;19
10255;34;17779;2;19470;22;15807;64;3683;65
11057;18;3758;30;1473;15;7443;78;12779;4
12211;35;18752;85;2140;48;4220;56;8623;69
18042;56;18841;61;19620;32;6619;84;2084;14
5642;14;5557;86;6779;36;1101;88;9091;43
4282;46;9897;82;17363;68;9694;36;3737;36
9202;36;18508;84;18866;4;5839;43;9502;5
3688;2;619;77;690;50;2134;4;16135;33
10675;9;4299;56;6624;10;4730;10;16196;72
9375;68;1374;33;15803;71;13596;38;17170;19
6847;58;4637;32;17467;28;7809;48;16297;19
5665;75;9646;62;11704;76;3205;19;14751;8
15315;36;8035;69;4137;55;16044;18;42;16
18133;14;1215;35;10464;42;15637;69;4436;79
7642;74;2442;69;18567;24;16694;47;14182;51
3947;26;19097;30;2518;16;14444;23;6525;59
11388;51;9538;72;8329;9;19949;8;13205;21
17964;43;4132;56;17396;78;4669;21;7480;33
8153;39;18169;73;9697;33;6853;51;8241;26
15039;71;5938;55;19081;55;12168;85;9946;14
16881;2;14634;71;2076;39;16239;84;10743;48
1752;86;12636;8;6993;74;18127;39;11897;68
2636;68;14748;6;8849;11;13700;18;11049;63
4292;24;3061;17;9269;12;406;75;12010;68
11754;5;17322;42;2743;80;17923;10;13031;73
2626;37;17512;83;12697;14;6001;24;5384;18
12462;67;13256;38;7079;90;9370;50;18868;86
16885;69;824;33;16534;83;5290;63;8186;30
19011;32;7583;11;10150;22;16713;30;9636;58
4256;7;7557;9;4549;71;6196;81;18782;24
1785;20;4178;60;12315;65;4801;30;2588;74
5916;24;9398;40;3003;81;8452;39;14021;43
765;80;4552;14;11695;87;18313;64;2288;35
4649;79;12073;82;7038;12;10567;10;10333;39
5700;62;7630;32;18647;48;16017;81;13052;15
13267;47;18790;11;10151;90;18786;44;6437;53
10824;67;737;82;13532;65;5600;8;3893;84
14156;78;1961;20;7835;29;18353;71;14728;39
9565;67;11524;37;9402;31;13983;33;6639;23
11699;5;3414;18;1066;21;2568;10;13640;39
10725;17;16031;6;14705;16;18845;5;13356;13
3663;44;11284;32;460;21;19143;58;8200;88
3686;5;1477;18;11;19;11794;64;11277;15
1807;33;17999;65;18776;57;4517;57;5999;46
4349;71;17803;71;4512;21;6718;29;11450;30
2595;66;3532;75;4034;61;19392;36;13972;16
3193;37;3104;63;5374;13;9940;27;2386;5
18262;49;16826;47;16602;47;9852;2;9930;44
8352;17;1149;31;9975;84;230;74;6012;60
699;83;1874;68;14634;40;10616;59;19758;58
5801;74;13155;71;12699;74;6318;61;3553;47
4625;29;3113;80;3558;46;18380;20;10349;50
3117;78;12547;32;3419;28;3775;4;1728;63
14146;18;16239;43;17102;7;12007;51;12029;65
13080;77;13950;13;9393;75;12132;37;4373;57
18474;43;18822;31;398;32;16362;83;10878;65
17216;83;16612;21;9041;72;13696;78;7678;11
8545;19;16023;66;13400;68;10398;31;9788;27
15731;17;4204;27;479;68;16115;75;18864;75
12410;58;12280;28;19962;68;5720;14;2324;78
9792;6;5119;50;13373;24;8922;6;2999;18
13806;24;403;3;5001;7;519;14;13707;11
10796;11;18102;74;15120;40;19942;23;3715;16
882;54;15597;27;4034;7;11808;83;6575;45
8889;63;2985;68;2824;10;13828;64;13759;41
11103;90;18894;55;5483;3;19984;87;4619;45
8046;37;16079;76;3854;86;16392;23;13773;39
15405;49;19353;66;9510;67;7255;43;6695;20
3656;57;5165;43;8867;56;5184;66;1808;54
3860;61;12326;8;7869;66;5513;57;6188;50
15691;38;9829;37;8327;9;1057;21;1182;25
5669;7;7499;5;19364;58;12822;87;1479;76
9842;7;3274;45;5334;42;1314;81;12708;38
11788;58;6985;4;16042;71;13861;34;6171;66
13137;42;17913;74;11626;56;16498;48;15272;80
9302;20;13527;67;13677;33;19673;44;12872;3
1993;28;13631;57;6832;44;12425;47;1349;75
6016;11;12534;24;12702;35;18439;52;14787;36
4187;44;11070;66;12607;59;14895;19;18820;11
12276;89;6169;41;5558;83;8360;58;1335;15
8289;8;12108;2;18200;87;11077;83;12070;10
10343;21;12175;36;14244;37;7167;75;15545;81
10149;57;10922;30;9516;5;11514;53;16376;66
4973;20;18765;63;19950;30;9541;53;7090;74
15019;46;8689;49;18808;21;19662;43;7321;14
11979;71;12675;72;6094;16;308;33;1422;13
1131;73;7675;72;2914;78;18108;69;8489;55
2053;12;14712;10;13480;68;17730;30;11598;2
10120;49;4774;8;12679;52;2131;48;6946;50
7187;55;6859;52;14185;50;2623;40;4298;77
18430;71;5070;45;11585;7;11456;4;9067;2
14495;51;11364;44;17811;47;15778;68;19378;34
11333;50;4768;25;12967;77;12799;66;6455;51
3817;66;17025;22;14623;8;7078;10;10131;81
2805;6;15228;41;10938;36;11825;66;7294;53
11966;65;7742;40;8430;40;8733;69;6229;37
16996;37;15736;59;10366;60;872;5;19876;6
2285;8;8183;61;10709;10;5859;84;19299;29
6615;90;14741;68;17671;6;11781;18;1839;5
14536;71;14385;82;17470;75;3785;53;10628;59
19600;37;125;54;19982;84;7086;64;13476;85
6576;16;5004;51;17706;64;18300;29;14933;7
19446;74;1479;27;12645;39;1977;55;1555;25
16888;42;3258;46;14702;37;5457;56;6906;16
17536;46;17794;42;18741;58;2693;10;5443;30
17532;62;5452;61;3607;66;14967;5;7566;41
6353;22;18764;32;5213;35;6843;43;14663;36
1988;87;19495;11;6355;21;12442;22;10376;23
13498;61;16259;28;3260;31;1321;14;15949;21
13050;35;14605;1;16053;73;3509;16;4899;89
8455;53;18076;48;4166;1;9447;54;16804;40
13443;51;9019;86;7222;64;1698;54;17923;50
13775;33;12413;1;4731;5;11060;78;6702;1
18207;33;11342;21;17267;59;12284;38;3569;66
15971;64;11165;84;6838;47;17202;38;6520;42
15445;32;14633;5;11277;82;16541;90;10810;76
10622;84;2434;63;7566;26;19038;3;17619;35
9664;3;6863;1;3843;23;17877;17;13574;44
11083;19;19103;49;11491;60;8413;72;14347;53
14399;8;7900;50;1823;15;10661;60;11728;52
791;48;6206;71;8214;44;17998;40;14861;73
10547;10;16428;60;7282;38;2859;43;17359;61
15459;7;17321;72;9991;40;9124;74;16534;14
5634;45;16310;29;11211;23;10431;52;15464;35
9280;36;11902;52;10732;58;12208;45;3493;54
12539;44;4739;45;15340;64;1354;88;13164;63
10980;73;17413;74;8261;3;13053;13;16987;21
4564;8;12773;34;14762;27;6662;21;5662;84
10977;70;11908;31;17009;87;1006;79;360;29
5390;21;6347;8;3451;14;17809;52;2052;25
17086;83;1632;52;7843;1;3266;38;4684;78
17785;48;18665;39;10520;52;1151;19;15102;36
5307;38;13984;30;557;64;16231;88;18962;65
10875;29;3932;70;19977;39;3944;42;12650;71
641;31;17637;88;11241;14;14594;88;1468;4
324;22;16975;69;5275;73;8134;74;19400;29
5812;13;12670;60;17420;39;9348;13;12602;79
16358;49;18886;3;8556;54;13604;45;15340;25
1664;11;8784;66;11615;41;14513;61;17427;88
12467;87;7565;63;18865;90;564;66;3343;57
5737;64;9996;71;1960;52;13600;8;842;12
14756;7;10874;88;5753;27;15521;68;18430;77
493;50;2926;6;16975;10;13685;49;9454;60
10497;57;10989;67;17372;31;5225;25;17612;40
1352;86;14657;73;7208;20;13966;77;4040;18
2810;2;18108;16;4581;13;7831;48;7628;68
17826;66;11794;35;3088;3;2981;15;3301;31
7805;45;12296;20;5323;82;11000;34;2686;85
13876;45;4798;51;12947;19;2830;33;4950;16
14603;9;634;35;2704;50;7447;83;5774;62
5342;76;11762;57;5519;81;7642;77;9683;12
18943;20;9598;72;1981;20;1374;84;13787;6
3992;33;3932;78;4033;41;272;78;10663;5
12822;75;19997;47;9453;51;10887;6;12433;79
14847;54;6790;50;12603;34;3688;64;10715;36
5710;80;7476;58;8129;66;13796;45;15184;43
3849;21;9606;84;6441;15;4837;52;6579;50
12080;33;4719;28;587;45;7499;89;754;13
3908;37;4750;3;6123;55;18650;45;15799;82
4671;16;14074;22;13409;65;2371;64;19305;26
8172;12;11945;28;18334;21;1235;61;481;83
17497;53;11517;33;13382;43;13046;17;13561;83
2349;22;4725;87;9610;15;6949;61;1517;89
7201;56;8019;53;5856;61;16665;22;18596;37
5459;84;9058;46;3061;67;1574;63;16830;37
8770;46;13497;67;11113;85;13259;76;17430;59
2060;82;12165;27;15688;57;885;39;16093;42
18405;19;17126;23;17203;56;9366;76;11313;84
1117;83;13396;49;18145;35;19247;73;445;59
7175;54;13502;51;7137;47;3512;40;7578;16
18491;68;17870;70;10075;9;12425;22;12786;63
6007;4;7574;46;12835;21;19350;57;2480;12
4807;5;18617;13;19110;6;2544;15;13211;81
5782;59;2609;1;3260;42;3564;80;9920;4
8999;62;6376;6;15956;81;2480;64;13474;26
6453;9;17072;47;4996;54;16448;28;12164;69
15587;61;5984;49;11996;45;8512;4;19387;74
17888;15;19833;33;19577;40;9948;1;11671;44
18062;84;11002;7;15604;80;15238;52;14039;69
7488;82;16259;18;19083;4;11231;16;1418;32
4675;5;13064;16;14246;78;1284;30;7519;57
5892;64;13122;28;5036;80;2752;90;19550;5
17660;2;15336;87;10788;22;2929;3;10034;71
19192;88;10354;43;12362;76;5002;25;858;58
5126;70;8865;42;16978;89;15086;16;18779;13
10961;73;13295;6;9476;14;15129;40;17012;17
4857;57;12359;36;9086;41;6028;55;2994;57
3809;10;10326;13;933;5;13046;77;19838;34
11651;55;2577;23;7382;9;7642;44;4324;87
8128;61;8267;68;2104;37;9192;86;16940;87
4966;74;18101;50;7640;61;444;52;18065;45
14751;33;9008;61;6488;81;7489;23;3575;45
13662;31;1756;86;22;50;19762;12;5689;80
5811;81;8174;52;14032;68;19833;25;4266;13
6600;22;19179;74;11394;37;141;51;4090;30
576;9;6284;12;7261;40;13377;52;10628;72
15777;23;4948;58;18597;78;10890;88;4462;67
945;64;10754;68;19355;10;3593;34;4947;34
5805;16;1643;70;16389;24;773;53;12285;46
16799;23;5602;70;6017;30;18075;12;7167;54
2427;42;8037;46;2373;17;11201;35;14545;4
14051;34;4294;15;8482;40;5625;50;3199;79
12343;11;7642;35;13862;75;12215;80;16928;82
1752;42;8259;13;19071;48;1341;57;578;30
11197;79;14523;58;13109;17;16396;84;17995;40
10380;14;12463;53;12788;25;16860;26;4473;54
6267;74;13019;10;15947;16;14596;31;698;8
5896;19;141;11;1638;82;19451;46;16696;73
14612;62;635;60;12330;20;5193;68;1555;69
7213;34;11849;70;11322;85;8244;11;7043;18
4661;18;2083;12;18015;59;15222;79;3152;36
